STATE_NAME,CELLE_L
11.443875119871,53.395574609747
11.397202542541,53.39557692637
11.179168307523,53.395583534
10.552487660923,53.395571401841
10.248055617472,53.000025505023
9.3241744200196,53.001409106499
8.8530511383112,53.102801163806
8.9494410721998,53.756977460653
7.9783321660335,54.210312122981
8.666656543644,54.916704617164
8.6666544135844,54.700028673129
8.6666544135844,54.700028673129
STATE_NAME,JEVER_L
5.0000042573977,55.000028722762
6.499991419204,55.000038220724
7.9999998635347,55.000035843481
8.3333245934792,55.066695625306
8.3919426697701,55.069200249531
8.4485961226638,55.071418621386
8.666656543644,54.916704617164
7.9783321660335,54.210312122981
8.9494410721998,53.756977460653
8.8530511383112,53.102801163806
7.7991647914372,52.796954767425
7.0708224803693,52.796955842401
5.7300109002803,52.796967342101
5.1383387825371,52.974192783632
4.7300032065582,53.320298647515
4.1800200114286,54.105582530599
4.1777911710494,54.111137953192
4.5333278104011,54.500031976088
4.535842557824,54.500035995724
5.0000042573977,55.000028722762
5.0000042573977,55.000028722762
STATE_NAME,KOKSY_L
2.000020589969,51.50000953595
2.5000112528929,51.455564885417
2.5000025619147,51.636948738949
3.1719613449588,51.480563294836
3.4080660776981,51.428894808177
4.1083481359674,51.270834333734
4.1139003444983,51.263887705106
4.0505618819013,51.229163133918
3.5869576531015,50.503331740617
3.523893228018,50.50804581653
3.494170796419,50.52749502339
3.3758403037235,50.503330438564
3.2789070174767,50.527491912291
3.2705696291518,50.543321704526
2.8333462912841,50.691941104726
1.6927878165312,51.049714071387
1.9883362204543,51.11417241998
2.0000182242454,51.11667531741
2.0000177478941,51.359176976487
2.0000056843795,51.383332635976
2.0000126671918,51.399998768598
2.000020589969,51.50000953595
2.000020589969,51.50000953595
STATE_NAME,LUX_L
5.9513866939555,48.832483935822
5.8305613063691,49.347765667363
5.8111159914945,49.431088130351
5.8161242448936,49.549714702993
5.794437840094,49.558324432208
5.6794469257676,49.550821763707
5.594455663776,49.522205024488
5.4708273302477,49.4999867834
5.4497366358396,49.549979991021
5.4422305643757,49.568032014392
5.433345090227,49.5883176931
5.3111254554179,49.639424007986
5.3250154253754,49.657203344238
5.2525116892449,49.696925928306
5.1900156315822,49.699991491438
5.000014742814,49.799431013898
4.8725137630906,49.809154226139
4.8475168670442,49.850814216419
4.8750005609135,49.89165965294
4.8583486307269,49.933316041156
4.8083333267586,49.966653877337
4.833330508887,50.053315147086
4.8833432741189,50.133318718858
4.8666720746626,50.149990872751
4.8250194916765,50.163877190089
4.7055739593977,50.093044320751
4.7000040643299,50.028316273805
4.691669042906,50.004155275793
4.5650055590965,49.975538967605
4.4333524858415,49.949990959338
4.3583560682967,49.958320285782
4.2944470148869,49.972207306844
4.2319512537099,49.961096385485
5.2152941411133,50.498600499561
5.8336267859302,50.157492491644
6.1347351198703,50.116927746314
6.6233441920679,50.051384276599
6.6088796997909,49.934429919891
6.5027737534157,49.809155826134
6.5397160827243,49.72193664485
6.4664040100893,49.660257458504
6.4275036946928,49.635537814197
6.5511271903068,49.454703564633
6.7102741892948,49.219427741813
6.2763900096612,48.817478365746
6.2302843836283,48.819415218622
5.9513866939555,48.832483935822
5.9513866939555,48.832483935822
STATE_NAME,MUNST_L
6.0111177122116,51.242222012261
9.3241744200196,53.001409106499
8.6649954139227,52.360007370262
8.6333416192018,52.291670549381
8.5113956600665,51.933346148057
8.5038810639442,51.841110362307
8.4875063176529,51.466673644178
8.7199956137633,51.310562217315
8.9097066421131,51.085551413438
8.6141622054909,51.083331439785
8.4913842072527,51.196388219897
8.4111031707029,51.270004404557
8.1738991263295,51.204164095301
8.0522142931436,51.147503425002
7.8972307667948,51.413061082613
7.2313921204348,51.802505112792
6.7999931069645,51.930569595014
6.353068920087,52.07278929035
6.1008452912668,52.134171804324
6.2272355784538,52.340845766024
6.6833457848403,52.5333534938
7.040288422668,52.539728951596
7.0583270793425,52.656962983646
7.0708224803693,52.796955842401
7.7991647914372,52.796954767425
8.8530511383112,53.102801163806
8.8530511383112,53.102801163806
STATE_NAME,NICKY_L
6.0111177122116,51.242222012261
6.0419536964541,51.227506976118
6.0477875006945,51.196120273646
6.0755545700618,51.18027998346
6.0952756339658,51.188327646365
6.1361035410688,51.158050260736
6.1286267271727,51.151104794505
6.043627140844,51.112786198847
5.9608427260087,51.067499514897
5.7869530076664,51.106947022504
5.2152841037022,51.100278863917
5.2152941411133,50.498600499561
4.2319512537099,49.961096385485
4.148906097158,49.973041921295
4.1583398859454,50.05277068051
4.2091790557201,50.093328086554
4.1972406738114,50.122210113415
4.1500222983318,50.159716248176
4.1750216836005,50.233329072123
4.2180808324684,50.262489826442
4.1222278159022,50.2830554851
4.0666767258158,50.316653130063
4.0083456883883,50.359711398599
3.9930526545026,50.34805116937
3.9053004813838,50.346109732041
3.7986235149184,50.360547144127
3.7708414306906,50.364167320779
3.7450169613286,50.355820314563
3.7314016480164,50.329153021349
3.716676218537,50.316658673407
3.6919658373195,50.323056495016
3.6383525482063,50.379995292178
3.6680607670031,50.424711136953
3.6383520855268,50.480278278202
3.6099999736527,50.495273810587
3.5869576531015,50.503331740617
4.0505618819013,51.229163133918
4.1139003444983,51.263887705106
4.2111107071815,51.308605065078
4.2605594767216,51.353340831086
4.3888956919447,51.449997663521
4.507507630746,51.471672340667
4.4875091216849,51.448622276812
4.5075143633541,51.433060890967
4.5822365311606,51.428062508032
4.7480682573941,51.478888754843
4.8016773457125,51.465552692098
4.7977955770498,51.422226493316
4.772231119445,51.412233101281
4.8588924721663,51.405288839829
4.9083348408151,51.39194442857
4.9694539541203,51.418618918987
4.9911299465644,51.466673407865
5.0111311955694,51.478891196549
5.062517827578,51.42111573661
5.0444469714082,51.406390229395
5.1866633615472,51.252775208697
5.2952803435506,51.252783988799
5.3961116800388,51.244443018941
5.4019410530975,51.257777676911
5.4691691175158,51.279447073362
5.5566814131398,51.255842942607
6.0111177122116,51.242222012261
6.0111177122116,51.242222012261
STATE_NAME,OLNO_L
5.8336267859302,50.157492491644
5.2152941411133,50.498600499561
5.2152841037022,51.100278863917
5.7869530076664,51.106947022504
5.9608427260087,51.067499514897
6.982514385101,50.835553587633
7.0833465271089,50.683332284594
7.1338833377983,50.597217934656
6.9999993266376,50.583323410412
6.7463907449115,50.47694087585
6.6308445619986,50.428050598241
6.6508380193172,50.274429132347
6.6233441920679,50.051384276599
6.1347351198703,50.116927746314
5.8336267859302,50.157492491644
5.8336267859302,50.157492491644
STATE_NAME,RUHR_L
5.9583518357347,51.833337033349
6.1333400037177,51.883337523981
6.0455545247534,52.043905135494
6.1008452912668,52.134171804324
6.353068920087,52.07278929035
6.7999931069645,51.930569595014
7.2313921204348,51.802505112792
7.8972307667948,51.413061082613
8.0522142931436,51.147503425002
7.9713884567145,51.109992100023
7.9500067817858,51.099997436263
7.6822318471059,50.932499002948
7.6833267792047,50.833338556549
7.8166725051005,50.720826351945
7.3000082443925,50.633330946588
7.1338833377983,50.597217934656
7.0833465271089,50.683332284594
6.982514385101,50.835553587633
5.9608427260087,51.067499514897
6.043627140844,51.112786198847
6.1286267271727,51.151104794505
6.1361035410688,51.158050260736
6.0952756339658,51.188327646365
6.0755545700618,51.18027998346
6.0477875006945,51.196120273646
6.0419536964541,51.227506976118
6.0111177122116,51.242222012261
6.0816718922393,51.246111630359
6.1188814048813,51.286672042452
6.172215774068,51.354442323316
6.2025076171711,51.386941149052
6.2249992807886,51.466677197006
5.9583518357347,51.833337033349
5.9583518357347,51.833337033349
STATE_NAME,SOLLIN_L
10.055834044292,51.094996717144
10.040831163075,51.083337938172
9.433339748732,51.085551027051
9.245275578568,51.085556784366
8.9097066421131,51.085551413438
8.7199956137633,51.310562217315
8.4875063176529,51.466673644178
8.5038810639442,51.841110362307
9.4083174002307,52.05001171953
9.8858245454897,52.161398883715
10.808337785967,52.283349288227
11.080550904745,52.29168559286
11.091659959863,52.208343434629
11.129983000653,51.906404033961
11.208337312466,51.841122302164
11.143880716284,51.806399593994
10.699986875598,51.566672889946
10.592497325219,51.486947316492
10.387490418174,51.333887901992
10.055834044292,51.094996717144
